time,Middlesex_1,Elgin_1,Middlesex_2
2023-01-17 02:00:00,0.3750946458187932,0.3842808558516883,0.34087486884593715
2023-01-17 03:00:00,0.0981181203907792,0.11284547446928546,0.08637727641695535
2023-01-17 04:00:00,0.0,0.0,0.0
2023-01-17 05:00:00,0.0,0.0,0.0
2023-01-17 06:00:00,0.0,0.0,0.0
2023-01-17 07:00:00,0.0,0.0,0.0
2023-01-17 08:00:00,0.0,0.0,0.0
2023-01-17 09:00:00,0.0,0.0,0.0
2023-01-17 10:00:00,0.0,0.0,0.0
2023-01-17 11:00:00,0.0,0.0,0.0
2023-01-17 12:00:00,0.0,0.0,0.0
2023-01-17 13:00:00,0.0,0.0,0.0
2023-01-17 14:00:00,0.0,0.0,0.0
2023-01-17 15:00:00,0.0,0.0,0.0
2023-01-17 16:00:00,0.0,0.0,0.0
2023-01-17 17:00:00,0.0,0.0,0.0
2023-01-17 18:00:00,0.0,0.0,0.0
2023-01-17 19:00:00,0.00430822452329666,0.0030526238566731907,0.0007310923706854646
2023-01-17 20:00:00,0.010001097550880746,0.009823845194940098,0.005817419653316312
2023-01-17 21:00:00,0.028993862659956685,0.02787678407780463,0.0219777772543527
2023-01-17 22:00:00,0.15972483227181986,0.14847273809246905,0.10671725111030288
2023-01-17 23:00:00,0.23014689616386494,0.2311813616185503,0.21688346436865594
2023-01-18 00:00:00,0.23215474466625027,0.22534329651556706,0.23618779197533332
2023-01-18 01:00:00,0.30569952423156116,0.2898184162799863,0.3149528985751994
2023-01-18 02:00:00,0.24503565493529192,0.22130520268515622,0.16789321011259992
2023-01-18 03:00:00,0.142653675303666,0.13880122406992823,0.10304527568212081
2023-01-18 04:00:00,0.0,0.0,0.0
2023-01-18 05:00:00,0.0,0.0,0.0
2023-01-18 06:00:00,0.0,0.0,0.0
2023-01-18 07:00:00,0.0,0.0,0.0
2023-01-18 08:00:00,0.0,0.0,0.0
2023-01-18 09:00:00,0.0,0.0,0.0
2023-01-18 10:00:00,0.0,0.0,0.0
2023-01-18 11:00:00,0.0,0.0,0.0
2023-01-18 12:00:00,0.0,0.0,0.0
2023-01-18 13:00:00,0.0,0.0,0.0
2023-01-18 14:00:00,0.0,0.0,0.0
2023-01-18 15:00:00,0.0,0.0,0.0
2023-01-18 16:00:00,0.0,0.0,0.0
2023-01-18 17:00:00,0.0,0.0,0.0
2023-01-18 18:00:00,0.0,0.0,0.0
2023-01-18 19:00:00,0.010894974869565817,0.01103029022875139,0.012936471593543372
2023-01-18 20:00:00,0.04938203483269545,0.04823953197498791,0.04702786196903943
2023-01-18 21:00:00,0.1258411351683316,0.1273911571536918,0.11696706277332791
2023-01-18 22:00:00,0.15250829096757493,0.14700647315677662,0.1195219961478377
2023-01-18 23:00:00,0.12510111885987812,0.12623677314481707,0.10724127420432933
2023-01-19 00:00:00,0.11783810498800183,0.12259434027914344,0.09789781113159106
2023-01-19 01:00:00,0.07666154007364855,0.07698173471565513,0.06735556915291324
2023-01-19 02:00:00,0.08321119518693154,0.08715773288066507,0.0997239857729732
2023-01-19 03:00:00,0.02825969336798248,0.03168871925181114,0.03795919916347231
2023-01-19 04:00:00,0.0,0.0,0.0
2023-01-19 05:00:00,0.0,0.0,0.0
2023-01-19 06:00:00,0.0,0.0,0.0
2023-01-19 07:00:00,0.0,0.0,0.0
2023-01-19 08:00:00,0.0,0.0,0.0
2023-01-19 09:00:00,0.0,0.0,0.0
2023-01-19 10:00:00,0.0,0.0,0.0
2023-01-19 11:00:00,0.0,0.0,0.0
2023-01-19 12:00:00,0.0,0.0,0.0
2023-01-19 13:00:00,0.0,0.0,0.0
2023-01-19 14:00:00,0.0,0.0,0.0
2023-01-19 15:00:00,0.0,0.0,0.0
2023-01-19 16:00:00,0.0,0.0,0.0
2023-01-19 17:00:00,0.0,0.0,0.0
2023-01-19 18:00:00,0.0,0.0,0.0
2023-01-19 19:00:00,0.0,0.0,0.0
2023-01-19 20:00:00,0.005375166089457554,0.005307916292129987,0.003632794071735107
2023-01-19 21:00:00,0.03602178181430316,0.037171021731079765,0.03785675458511102
2023-01-19 22:00:00,0.049553253037941426,0.04899388543183629,0.03840500378415112
2023-01-19 23:00:00,0.037619139472137325,0.037039969960589385,0.022865022373054596
2023-01-20 00:00:00,0.1293648571923636,0.11821273649013889,0.09794598599994823
2023-01-20 01:00:00,0.2724532811233597,0.251971926768727,0.21332696113001437
2023-01-20 02:00:00,0.42640808201527175,0.4040282293359206,0.3432556388797303
2023-01-20 03:00:00,0.24299527344496616,0.23895038884211686,0.18833371884499436
2023-01-20 04:00:00,0.0,0.0,0.0
2023-01-20 05:00:00,0.0,0.0,0.0
2023-01-20 06:00:00,0.0,0.0,0.0
2023-01-20 07:00:00,0.0,0.0,0.0
2023-01-20 08:00:00,0.0,0.0,0.0
2023-01-20 09:00:00,0.0,0.0,0.0
